ts,dado,Ano,Trimestre,Mês,Dia,Ordem
2022-01-01 00:02:59,21.220000000000002,2022,1,1,1,0
2022-01-01 00:07:59,21.21,2022,1,1,1,0
2022-01-01 00:12:59,21.2,2022,1,1,1,0
2022-01-01 00:17:59,21.17,2022,1,1,1,0
2022-01-01 00:23:00,21.16,2022,1,1,1,0
2022-01-01 00:27:59,21.150000000000002,2022,1,1,1,0
2022-01-01 00:32:59,21.14,2022,1,1,1,0
2022-01-01 00:37:59,21.12,2022,1,1,1,0
2022-01-01 00:42:59,21.09,2022,1,1,1,0
2022-01-01 00:47:59,21.07,2022,1,1,1,0
2022-01-01 00:52:59,21.05,2022,1,1,1,0
2022-01-01 00:57:59,21.03,2022,1,1,1,0
2022-01-01 01:02:59,20.98,2022,1,1,1,0
2022-01-01 01:07:59,20.970000000000002,2022,1,1,1,0
2022-01-01 01:12:59,20.96,2022,1,1,1,0
2022-01-01 01:18:00,20.93,2022,1,1,1,0
2022-01-01 01:22:59,20.92,2022,1,1,1,0
2022-01-01 01:28:00,20.91,2022,1,1,1,0
2022-01-01 01:32:59,20.88,2022,1,1,1,0
2022-01-01 01:37:59,20.85,2022,1,1,1,0
2022-01-01 01:42:59,20.85,2022,1,1,1,0
2022-01-01 01:48:00,20.8,2022,1,1,1,0
2022-01-01 01:52:59,20.740000000000002,2022,1,1,1,0
2022-01-01 01:57:59,20.71,2022,1,1,1,0
2022-01-01 02:02:59,20.7,2022,1,1,1,0
2022-01-01 02:07:59,20.68,2022,1,1,1,0
2022-01-01 02:13:00,20.59,2022,1,1,1,0
2022-01-01 02:18:00,20.580000000000002,2022,1,1,1,0
2022-01-01 02:23:00,20.57,2022,1,1,1,0
2022-01-01 02:27:59,20.560000000000002,2022,1,1,1,0
2022-01-01 02:33:00,20.53,2022,1,1,1,0
2022-01-01 02:37:59,20.51,2022,1,1,1,0
2022-01-01 02:43:00,20.43,2022,1,1,1,0
2022-01-01 02:47:59,20.41,2022,1,1,1,0
2022-01-01 02:53:00,20.39,2022,1,1,1,0
2022-01-01 02:57:59,20.38,2022,1,1,1,0
2022-01-01 03:02:59,20.41,2022,1,1,1,0
2022-01-01 03:08:00,20.46,2022,1,1,1,0
2022-01-01 03:13:00,20.470000000000002,2022,1,1,1,0
2022-01-01 03:18:00,20.490000000000002,2022,1,1,1,0
2022-01-01 03:23:00,20.5,2022,1,1,1,0
2022-01-01 03:28:00,20.51,2022,1,1,1,0
2022-01-01 03:33:00,20.48,2022,1,1,1,0
2022-01-01 03:38:00,20.42,2022,1,1,1,0
2022-01-01 03:43:00,20.400000000000002,2022,1,1,1,0
2022-01-01 03:48:00,20.34,2022,1,1,1,0
2022-01-01 03:53:00,20.310000000000002,2022,1,1,1,0
2022-01-01 03:58:00,20.2,2022,1,1,1,0
2022-01-01 04:03:00,20.17,2022,1,1,1,0
2022-01-01 04:08:00,20.09,2022,1,1,1,0
2022-01-01 04:13:00,20.080000000000002,2022,1,1,1,0
2022-01-01 04:18:00,20.07,2022,1,1,1,0
2022-01-01 04:23:00,20.1,2022,1,1,1,0
2022-01-01 04:28:00,20.13,2022,1,1,1,0
2022-01-01 04:33:00,20.19,2022,1,1,1,0
2022-01-01 04:38:00,20.25,2022,1,1,1,0
2022-01-01 04:43:00,20.26,2022,1,1,1,0
2022-01-01 04:48:00,20.28,2022,1,1,1,0
2022-01-01 04:53:00,20.28,2022,1,1,1,0
2022-01-01 04:58:00,20.310000000000002,2022,1,1,1,0
2022-01-01 05:03:00,20.27,2022,1,1,1,0
2022-01-01 05:08:00,20.23,2022,1,1,1,0
2022-01-01 05:13:00,20.19,2022,1,1,1,0
2022-01-01 05:18:00,20.16,2022,1,1,1,0
2022-01-01 05:23:00,20.14,2022,1,1,1,0
2022-01-01 05:28:00,20.12,2022,1,1,1,0
2022-01-01 05:33:00,20.1,2022,1,1,1,0
2022-01-01 05:38:00,20.060000000000002,2022,1,1,1,0
2022-01-01 05:43:00,20.03,2022,1,1,1,0
2022-01-01 05:48:00,20.02,2022,1,1,1,0
2022-01-01 05:53:00,19.94,2022,1,1,1,0
2022-01-01 05:58:00,19.93,2022,1,1,1,0
2022-01-01 06:03:00,19.85,2022,1,1,1,0
2022-01-01 06:08:00,19.79,2022,1,1,1,0
2022-01-01 06:13:00,19.77,2022,1,1,1,0
2022-01-01 06:18:00,19.73,2022,1,1,1,0
2022-01-01 06:23:00,19.69,2022,1,1,1,0
2022-01-01 06:28:00,19.7,2022,1,1,1,0
2022-01-01 06:33:00,19.68,2022,1,1,1,0
2022-01-01 06:38:00,19.66,2022,1,1,1,0
2022-01-01 06:43:00,19.63,2022,1,1,1,0
2022-01-01 06:48:00,19.55,2022,1,1,1,0
2022-01-01 06:53:00,19.48,2022,1,1,1,0
2022-01-01 06:58:00,19.470000000000002,2022,1,1,1,0
2022-01-01 07:03:00,19.48,2022,1,1,1,0
2022-01-01 07:08:01,19.43,2022,1,1,1,0
2022-01-01 07:13:01,19.400000000000002,2022,1,1,1,0
2022-01-01 07:18:01,19.44,2022,1,1,1,0
2022-01-01 07:23:01,19.42,2022,1,1,1,0
2022-01-01 07:28:01,19.43,2022,1,1,1,0
2022-01-01 07:33:01,19.43,2022,1,1,1,0
2022-01-01 07:38:01,19.400000000000002,2022,1,1,1,0
2022-01-01 07:43:01,19.42,2022,1,1,1,0
2022-01-01 07:48:01,19.43,2022,1,1,1,0
2022-01-01 07:53:01,19.44,2022,1,1,1,0
2022-01-01 07:58:01,19.48,2022,1,1,1,0
2022-01-01 08:03:01,19.48,2022,1,1,1,0
2022-01-01 08:08:01,19.52,2022,1,1,1,0
2022-01-01 08:13:01,19.53,2022,1,1,1,0
2022-01-01 08:18:01,19.57,2022,1,1,1,0
2022-01-01 08:23:01,19.53,2022,1,1,1,0
2022-01-01 08:28:01,19.54,2022,1,1,1,0
2022-01-01 08:33:01,19.53,2022,1,1,1,0
2022-01-01 08:38:01,19.53,2022,1,1,1,0
2022-01-01 08:43:01,19.52,2022,1,1,1,0
2022-01-01 08:48:01,19.53,2022,1,1,1,0
2022-01-01 08:53:01,19.52,2022,1,1,1,0
2022-01-01 08:58:01,19.54,2022,1,1,1,0
2022-01-01 09:03:01,19.54,2022,1,1,1,0
2022-01-01 09:08:01,19.580000000000002,2022,1,1,1,0
2022-01-01 09:13:01,19.580000000000002,2022,1,1,1,0
2022-01-01 09:18:01,19.64,2022,1,1,1,0
2022-01-01 09:23:01,19.63,2022,1,1,1,0
2022-01-01 09:28:01,19.67,2022,1,1,1,0
2022-01-01 09:33:01,19.720000000000002,2022,1,1,1,0
2022-01-01 09:38:01,19.75,2022,1,1,1,0
2022-01-01 09:43:01,19.78,2022,1,1,1,0
2022-01-01 09:48:01,19.78,2022,1,1,1,0
2022-01-01 09:53:01,19.77,2022,1,1,1,0
2022-01-01 09:58:01,19.810000000000002,2022,1,1,1,0
2022-01-01 10:03:01,19.89,2022,1,1,1,0
2022-01-01 10:08:01,19.95,2022,1,1,1,0
2022-01-01 10:13:01,19.95,2022,1,1,1,0
2022-01-01 10:18:01,20.04,2022,1,1,1,0
2022-01-01 10:23:01,20.060000000000002,2022,1,1,1,0
2022-01-01 10:28:01,20.13,2022,1,1,1,0
2022-01-01 10:33:01,20.220000000000002,2022,1,1,1,0
2022-01-01 10:38:01,20.27,2022,1,1,1,0
2022-01-01 10:43:01,20.37,2022,1,1,1,0
2022-01-01 10:48:01,20.43,2022,1,1,1,0
2022-01-01 10:53:01,20.54,2022,1,1,1,0
2022-01-01 10:58:01,20.61,2022,1,1,1,0
2022-01-01 11:03:01,20.67,2022,1,1,1,0
2022-01-01 11:08:02,20.78,2022,1,1,1,0
2022-01-01 11:13:01,20.85,2022,1,1,1,0
2022-01-01 11:18:02,20.91,2022,1,1,1,0
2022-01-01 11:23:02,20.990000000000002,2022,1,1,1,0
2022-01-01 11:28:01,21.07,2022,1,1,1,0
2022-01-01 11:33:02,21.17,2022,1,1,1,0
2022-01-01 11:38:02,21.25,2022,1,1,1,0
2022-01-01 11:43:01,21.3,2022,1,1,1,0
2022-01-01 11:48:01,21.36,2022,1,1,1,0
2022-01-01 11:53:01,21.42,2022,1,1,1,0
2022-01-01 11:58:01,21.5,2022,1,1,1,0
2022-01-01 12:03:02,21.53,2022,1,1,1,0
2022-01-01 12:08:02,21.6,2022,1,1,1,0
2022-01-01 12:13:01,21.69,2022,1,1,1,0
2022-01-01 12:18:01,21.75,2022,1,1,1,0
2022-01-01 12:23:02,21.82,2022,1,1,1,0
2022-01-01 12:28:01,21.86,2022,1,1,1,0
2022-01-01 12:33:02,21.89,2022,1,1,1,0
2022-01-01 12:38:02,21.970000000000002,2022,1,1,1,0
2022-01-01 12:43:02,22.0,2022,1,1,1,0
2022-01-01 12:48:02,22.05,2022,1,1,1,0
2022-01-01 12:53:02,22.12,2022,1,1,1,0
2022-01-01 12:58:01,22.23,2022,1,1,1,0
2022-01-01 13:03:02,22.36,2022,1,1,1,0
2022-01-01 13:08:02,22.470000000000002,2022,1,1,1,0
2022-01-01 13:13:02,22.61,2022,1,1,1,0
2022-01-01 13:18:02,22.71,2022,1,1,1,0
2022-01-01 13:23:02,22.75,2022,1,1,1,0
2022-01-01 13:28:02,22.87,2022,1,1,1,0
2022-01-01 13:33:02,22.990000000000002,2022,1,1,1,0
2022-01-01 13:38:02,23.02,2022,1,1,1,0
2022-01-01 13:43:02,23.09,2022,1,1,1,0
2022-01-01 13:48:01,23.19,2022,1,1,1,0
2022-01-01 13:53:02,23.330000000000002,2022,1,1,1,0
2022-01-01 13:58:02,23.45,2022,1,1,1,0
2022-01-01 14:03:02,23.53,2022,1,1,1,0
2022-01-01 14:08:02,23.6,2022,1,1,1,0
2022-01-01 14:13:02,23.68,2022,1,1,1,0
2022-01-01 14:18:02,23.77,2022,1,1,1,0
2022-01-01 14:23:02,23.84,2022,1,1,1,0
2022-01-01 14:28:02,23.95,2022,1,1,1,0
2022-01-01 14:33:02,24.080000000000002,2022,1,1,1,0
2022-01-01 14:38:02,24.18,2022,1,1,1,0
2022-01-01 14:43:02,24.26,2022,1,1,1,0
2022-01-01 14:48:02,24.32,2022,1,1,1,0
2022-01-01 14:53:02,24.34,2022,1,1,1,0
2022-01-01 14:58:02,24.330000000000002,2022,1,1,1,0
2022-01-01 15:03:02,24.35,2022,1,1,1,0
2022-01-01 15:08:02,24.39,2022,1,1,1,0
2022-01-01 15:13:02,24.45,2022,1,1,1,0
2022-01-01 15:18:02,24.470000000000002,2022,1,1,1,0
2022-01-01 15:23:02,24.54,2022,1,1,1,0
2022-01-01 15:28:02,24.69,2022,1,1,1,0
2022-01-01 15:33:02,24.85,2022,1,1,1,0
2022-01-01 15:38:02,24.970000000000002,2022,1,1,1,0
2022-01-01 15:43:02,25.09,2022,1,1,1,0
2022-01-01 15:48:02,25.220000000000002,2022,1,1,1,0
2022-01-01 15:53:02,25.36,2022,1,1,1,0
2022-01-01 15:58:02,25.45,2022,1,1,1,0
2022-01-01 16:03:02,25.580000000000002,2022,1,1,1,0
2022-01-01 16:08:03,25.62,2022,1,1,1,0
2022-01-01 16:13:02,25.69,2022,1,1,1,0
2022-01-01 16:18:02,25.79,2022,1,1,1,0
2022-01-01 16:23:02,25.900000000000002,2022,1,1,1,0
2022-01-01 16:28:02,26.060000000000002,2022,1,1,1,0
2022-01-01 16:33:02,26.18,2022,1,1,1,0
2022-01-01 16:38:02,26.32,2022,1,1,1,0
2022-01-01 16:43:02,26.46,2022,1,1,1,0
2022-01-01 16:48:02,26.59,2022,1,1,1,0
2022-01-01 16:53:02,26.73,2022,1,1,1,0
2022-01-01 16:58:02,26.78,2022,1,1,1,0
2022-01-01 17:03:02,26.8,2022,1,1,1,0
2022-01-01 17:08:02,26.77,2022,1,1,1,0
2022-01-01 17:13:02,26.87,2022,1,1,1,0
2022-01-01 17:18:02,27.02,2022,1,1,1,0
2022-01-01 17:23:02,27.21,2022,1,1,1,0
2022-01-01 17:28:02,27.32,2022,1,1,1,0
2022-01-01 17:33:02,27.36,2022,1,1,1,0
2022-01-01 17:38:02,27.42,2022,1,1,1,0
2022-01-01 17:43:02,27.51,2022,1,1,1,0
2022-01-01 17:48:02,27.61,2022,1,1,1,0
2022-01-01 17:53:02,27.740000000000002,2022,1,1,1,0
2022-01-01 17:58:02,27.87,2022,1,1,1,0
2022-01-01 18:03:02,27.93,2022,1,1,1,0
2022-01-01 18:08:02,27.970000000000002,2022,1,1,1,0
2022-01-01 18:13:02,28.05,2022,1,1,1,0
2022-01-01 18:18:02,28.17,2022,1,1,1,0
2022-01-01 18:23:02,28.240000000000002,2022,1,1,1,0
2022-01-01 18:28:02,28.36,2022,1,1,1,0
2022-01-01 18:33:02,28.42,2022,1,1,1,0
2022-01-01 18:38:02,28.51,2022,1,1,1,0
2022-01-01 18:43:02,28.62,2022,1,1,1,0
2022-01-01 18:48:02,28.7,2022,1,1,1,0
2022-01-01 18:53:02,28.78,2022,1,1,1,0
2022-01-01 18:58:02,28.85,2022,1,1,1,0
2022-01-01 19:03:02,28.89,2022,1,1,1,0
2022-01-01 19:08:03,28.92,2022,1,1,1,0
2022-01-01 19:13:03,28.990000000000002,2022,1,1,1,0
2022-01-01 19:18:03,29.05,2022,1,1,1,0
2022-01-01 19:23:03,29.080000000000002,2022,1,1,1,0
2022-01-01 19:28:03,29.05,2022,1,1,1,0
2022-01-01 19:33:03,29.01,2022,1,1,1,0
2022-01-01 19:38:03,28.94,2022,1,1,1,0
2022-01-01 19:43:03,28.85,2022,1,1,1,0
2022-01-01 19:48:03,28.75,2022,1,1,1,0
2022-01-01 19:53:03,28.62,2022,1,1,1,0
2022-01-01 19:58:03,28.470000000000002,2022,1,1,1,0
2022-01-01 20:03:03,28.34,2022,1,1,1,0
2022-01-01 20:08:03,28.240000000000002,2022,1,1,1,0
2022-01-01 20:13:03,28.12,2022,1,1,1,0
2022-01-01 20:18:03,28.03,2022,1,1,1,0
2022-01-01 20:23:03,27.91,2022,1,1,1,0
2022-01-01 20:28:03,27.82,2022,1,1,1,0
2022-01-01 20:33:03,27.740000000000002,2022,1,1,1,0
2022-01-01 20:38:03,27.67,2022,1,1,1,0
2022-01-01 20:43:03,27.6,2022,1,1,1,0
2022-01-01 20:48:03,27.54,2022,1,1,1,0
2022-01-01 20:53:03,27.51,2022,1,1,1,0
2022-01-01 20:58:03,27.53,2022,1,1,1,0
2022-01-01 21:03:03,27.580000000000002,2022,1,1,1,0
2022-01-01 21:08:03,27.61,2022,1,1,1,0
2022-01-01 21:13:03,27.59,2022,1,1,1,0
2022-01-01 21:18:03,27.59,2022,1,1,1,0
2022-01-01 21:23:03,27.61,2022,1,1,1,0
2022-01-01 21:28:03,27.59,2022,1,1,1,0
2022-01-01 21:33:03,27.560000000000002,2022,1,1,1,0
2022-01-01 21:38:03,27.5,2022,1,1,1,0
2022-01-01 21:43:03,27.470000000000002,2022,1,1,1,0
2022-01-01 21:48:03,27.41,2022,1,1,1,0
2022-01-01 21:53:03,27.32,2022,1,1,1,0
2022-01-01 21:58:03,27.2,2022,1,1,1,0
2022-01-01 22:03:03,27.09,2022,1,1,1,0
2022-01-01 22:08:03,27.0,2022,1,1,1,0
2022-01-01 22:13:03,26.89,2022,1,1,1,0
2022-01-01 22:18:03,26.79,2022,1,1,1,0
2022-01-01 22:23:03,26.68,2022,1,1,1,0
2022-01-01 22:28:03,26.6,2022,1,1,1,0
2022-01-01 22:33:03,26.470000000000002,2022,1,1,1,0
2022-01-01 22:38:03,26.35,2022,1,1,1,0
2022-01-01 22:43:03,26.28,2022,1,1,1,0
2022-01-01 22:48:03,26.18,2022,1,1,1,0
2022-01-01 22:53:03,26.12,2022,1,1,1,0
2022-01-01 22:58:03,26.0,2022,1,1,1,0
2022-01-01 23:03:03,25.89,2022,1,1,1,0
2022-01-01 23:08:04,25.810000000000002,2022,1,1,1,0
2022-01-01 23:13:04,25.73,2022,1,1,1,0
2022-01-01 23:18:04,25.650000000000002,2022,1,1,1,0
2022-01-01 23:23:04,25.560000000000002,2022,1,1,1,0
2022-01-01 23:28:04,25.5,2022,1,1,1,0
2022-01-01 23:33:04,25.41,2022,1,1,1,0
2022-01-01 23:38:04,25.35,2022,1,1,1,0
2022-01-01 23:43:04,25.27,2022,1,1,1,0
2022-01-01 23:48:04,25.2,2022,1,1,1,0
2022-01-01 23:53:04,25.1,2022,1,1,1,0
2022-01-01 23:58:04,25.01,2022,1,1,1,0
2022-01-02 00:03:04,24.93,2022,1,1,2,0
2022-01-02 00:08:04,24.85,2022,1,1,2,0
2022-01-02 00:13:04,24.810000000000002,2022,1,1,2,0
2022-01-02 00:18:04,24.76,2022,1,1,2,0
2022-01-02 00:23:04,24.69,2022,1,1,2,0
2022-01-02 00:28:04,24.6,2022,1,1,2,0
2022-01-02 00:33:04,24.53,2022,1,1,2,0
2022-01-02 00:38:04,24.5,2022,1,1,2,0
2022-01-02 00:43:04,24.42,2022,1,1,2,0
2022-01-02 00:48:04,24.39,2022,1,1,2,0
2022-01-02 00:53:04,24.28,2022,1,1,2,0
2022-01-02 00:58:04,24.220000000000002,2022,1,1,2,0
2022-01-02 01:03:04,24.19,2022,1,1,2,0
2022-01-02 01:08:04,24.14,2022,1,1,2,0
2022-01-02 01:13:04,24.09,2022,1,1,2,0
2022-01-02 01:18:04,24.05,2022,1,1,2,0
2022-01-02 01:23:04,24.01,2022,1,1,2,0
2022-01-02 01:28:04,23.94,2022,1,1,2,0
2022-01-02 01:33:04,23.94,2022,1,1,2,0
2022-01-02 01:38:04,23.86,2022,1,1,2,0
2022-01-02 01:43:04,23.810000000000002,2022,1,1,2,0
2022-01-02 01:48:04,23.77,2022,1,1,2,0
2022-01-02 01:53:04,23.73,2022,1,1,2,0
2022-01-02 01:58:04,23.68,2022,1,1,2,0
2022-01-02 02:03:04,23.650000000000002,2022,1,1,2,0
2022-01-02 02:08:04,23.61,2022,1,1,2,0
2022-01-02 02:13:04,23.59,2022,1,1,2,0
2022-01-02 02:18:04,23.55,2022,1,1,2,0
2022-01-02 02:23:04,23.52,2022,1,1,2,0
2022-01-02 02:28:04,23.48,2022,1,1,2,0
2022-01-02 02:33:04,23.44,2022,1,1,2,0
2022-01-02 02:38:04,23.39,2022,1,1,2,0
2022-01-02 02:43:04,23.37,2022,1,1,2,0
2022-01-02 02:48:04,23.310000000000002,2022,1,1,2,0
2022-01-02 02:53:04,23.28,2022,1,1,2,0
2022-01-02 02:58:04,23.240000000000002,2022,1,1,2,0
2022-01-02 03:03:04,23.21,2022,1,1,2,0
2022-01-02 03:08:04,23.17,2022,1,1,2,0
2022-01-02 03:13:04,23.12,2022,1,1,2,0
2022-01-02 03:18:04,23.09,2022,1,1,2,0
2022-01-02 03:23:04,23.03,2022,1,1,2,0
2022-01-02 03:28:04,23.01,2022,1,1,2,0
2022-01-02 03:33:04,22.98,2022,1,1,2,0
2022-01-02 03:38:04,22.95,2022,1,1,2,0
2022-01-02 03:43:04,22.95,2022,1,1,2,0
2022-01-02 03:48:04,22.970000000000002,2022,1,1,2,0
2022-01-02 03:53:04,22.970000000000002,2022,1,1,2,0
2022-01-02 03:58:04,22.98,2022,1,1,2,0
2022-01-02 04:03:04,23.01,2022,1,1,2,0
2022-01-02 04:08:04,23.01,2022,1,1,2,0
2022-01-02 04:13:05,23.03,2022,1,1,2,0
2022-01-02 04:18:04,23.04,2022,1,1,2,0
2022-01-02 04:23:04,23.060000000000002,2022,1,1,2,0
2022-01-02 04:28:04,23.080000000000002,2022,1,1,2,0
2022-01-02 04:33:04,23.07,2022,1,1,2,0
2022-01-02 04:38:04,23.05,2022,1,1,2,0
2022-01-02 04:43:04,23.01,2022,1,1,2,0
2022-01-02 04:48:04,23.0,2022,1,1,2,0
2022-01-02 04:53:04,22.95,2022,1,1,2,0
2022-01-02 04:58:04,22.87,2022,1,1,2,0
2022-01-02 05:03:04,22.810000000000002,2022,1,1,2,0
2022-01-02 05:08:04,22.76,2022,1,1,2,0
2022-01-02 05:13:04,22.740000000000002,2022,1,1,2,0
2022-01-02 05:18:04,22.73,2022,1,1,2,0
2022-01-02 05:23:04,22.740000000000002,2022,1,1,2,0
2022-01-02 05:28:04,22.75,2022,1,1,2,0
2022-01-02 05:33:04,22.73,2022,1,1,2,0
2022-01-02 05:38:04,22.71,2022,1,1,2,0
2022-01-02 05:43:04,22.69,2022,1,1,2,0
2022-01-02 05:48:04,22.66,2022,1,1,2,0
2022-01-02 05:53:04,22.63,2022,1,1,2,0
2022-01-02 05:58:04,22.560000000000002,2022,1,1,2,0
2022-01-02 06:03:04,22.48,2022,1,1,2,0
2022-01-02 06:08:04,22.42,2022,1,1,2,0
2022-01-02 06:13:04,22.36,2022,1,1,2,0
2022-01-02 06:18:04,22.310000000000002,2022,1,1,2,0
2022-01-02 06:23:05,22.25,2022,1,1,2,0
2022-01-02 06:28:04,22.23,2022,1,1,2,0
2022-01-02 06:33:04,22.21,2022,1,1,2,0
2022-01-02 06:38:04,22.150000000000002,2022,1,1,2,0
2022-01-02 06:43:04,22.11,2022,1,1,2,0
2022-01-02 06:48:04,22.05,2022,1,1,2,0
2022-01-02 06:53:04,22.02,2022,1,1,2,0
2022-01-02 06:58:04,22.01,2022,1,1,2,0
2022-01-02 07:03:04,21.970000000000002,2022,1,1,2,0
2022-01-02 07:08:05,21.95,2022,1,1,2,0
2022-01-02 07:13:05,21.970000000000002,2022,1,1,2,0
2022-01-02 07:18:05,22.01,2022,1,1,2,0
2022-01-02 07:23:05,22.0,2022,1,1,2,0
2022-01-02 07:28:05,22.02,2022,1,1,2,0
2022-01-02 07:33:05,22.060000000000002,2022,1,1,2,0
2022-01-02 07:38:05,22.05,2022,1,1,2,0
2022-01-02 07:43:05,22.09,2022,1,1,2,0
2022-01-02 07:48:05,22.07,2022,1,1,2,0
2022-01-02 07:53:05,22.07,2022,1,1,2,0
2022-01-02 07:58:05,22.1,2022,1,1,2,0
2022-01-02 08:03:05,22.1,2022,1,1,2,0
2022-01-02 08:08:05,22.1,2022,1,1,2,0
2022-01-02 08:13:05,22.16,2022,1,1,2,0
2022-01-02 08:18:05,22.16,2022,1,1,2,0
2022-01-02 08:23:05,22.17,2022,1,1,2,0
2022-01-02 08:28:05,22.21,2022,1,1,2,0
2022-01-02 08:33:05,22.240000000000002,2022,1,1,2,0
2022-01-02 08:38:05,22.23,2022,1,1,2,0
2022-01-02 08:43:05,22.25,2022,1,1,2,0
2022-01-02 08:48:05,22.240000000000002,2022,1,1,2,0
2022-01-02 08:53:05,22.25,2022,1,1,2,0
2022-01-02 08:58:05,22.26,2022,1,1,2,0
2022-01-02 09:03:05,22.25,2022,1,1,2,0
2022-01-02 09:08:05,22.26,2022,1,1,2,0
2022-01-02 09:13:05,22.26,2022,1,1,2,0
2022-01-02 09:18:05,22.25,2022,1,1,2,0
2022-01-02 09:23:05,22.21,2022,1,1,2,0
2022-01-02 09:28:05,22.21,2022,1,1,2,0
2022-01-02 09:33:05,22.27,2022,1,1,2,0
2022-01-02 09:38:05,22.310000000000002,2022,1,1,2,0
2022-01-02 09:43:05,22.34,2022,1,1,2,0
2022-01-02 09:48:05,22.41,2022,1,1,2,0
2022-01-02 09:53:05,22.44,2022,1,1,2,0
2022-01-02 09:58:05,22.470000000000002,2022,1,1,2,0
2022-01-02 10:03:05,22.51,2022,1,1,2,0
2022-01-02 10:08:05,22.57,2022,1,1,2,0
2022-01-02 10:13:05,22.61,2022,1,1,2,0
2022-01-02 10:18:05,22.69,2022,1,1,2,0
2022-01-02 10:23:05,22.720000000000002,2022,1,1,2,0
2022-01-02 10:28:05,22.79,2022,1,1,2,0
2022-01-02 10:33:05,22.87,2022,1,1,2,0
2022-01-02 10:38:05,22.900000000000002,2022,1,1,2,0
2022-01-02 10:43:05,22.98,2022,1,1,2,0
2022-01-02 10:48:05,23.05,2022,1,1,2,0
2022-01-02 10:53:05,23.12,2022,1,1,2,0
2022-01-02 10:58:05,23.19,2022,1,1,2,0
2022-01-02 11:03:05,23.240000000000002,2022,1,1,2,0
2022-01-02 11:08:06,23.3,2022,1,1,2,0
2022-01-02 11:13:06,23.37,2022,1,1,2,0
2022-01-02 11:18:06,23.43,2022,1,1,2,0
2022-01-02 11:23:06,23.54,2022,1,1,2,0
2022-01-02 11:28:06,23.61,2022,1,1,2,0
2022-01-02 11:33:06,23.71,2022,1,1,2,0
2022-01-02 11:38:06,23.78,2022,1,1,2,0
2022-01-02 11:43:06,23.87,2022,1,1,2,0
2022-01-02 11:48:06,23.96,2022,1,1,2,0
2022-01-02 11:53:06,24.07,2022,1,1,2,0
2022-01-02 11:58:06,24.13,2022,1,1,2,0
2022-01-02 12:03:06,24.26,2022,1,1,2,0
2022-01-02 12:08:06,24.38,2022,1,1,2,0
2022-01-02 12:13:06,24.51,2022,1,1,2,0
2022-01-02 12:18:06,24.6,2022,1,1,2,0
2022-01-02 12:23:06,24.76,2022,1,1,2,0
2022-01-02 12:28:06,24.85,2022,1,1,2,0
2022-01-02 12:33:06,24.95,2022,1,1,2,0
2022-01-02 12:38:06,25.07,2022,1,1,2,0
2022-01-02 12:43:06,25.19,2022,1,1,2,0
2022-01-02 12:48:06,25.27,2022,1,1,2,0
2022-01-02 12:53:06,25.37,2022,1,1,2,0
2022-01-02 12:58:06,25.490000000000002,2022,1,1,2,0
2022-01-02 13:03:06,25.57,2022,1,1,2,0
2022-01-02 13:08:06,25.71,2022,1,1,2,0
2022-01-02 13:13:06,25.84,2022,1,1,2,0
2022-01-02 13:18:06,25.98,2022,1,1,2,0
2022-01-02 13:23:06,26.1,2022,1,1,2,0
2022-01-02 13:28:06,26.23,2022,1,1,2,0
2022-01-02 13:33:06,26.35,2022,1,1,2,0
2022-01-02 13:38:06,26.490000000000002,2022,1,1,2,0
2022-01-02 13:43:06,26.64,2022,1,1,2,0
2022-01-02 13:48:06,26.77,2022,1,1,2,0
2022-01-02 13:53:06,26.88,2022,1,1,2,0
2022-01-02 13:58:06,27.0,2022,1,1,2,0
2022-01-02 14:03:06,27.13,2022,1,1,2,0
2022-01-02 14:08:06,27.28,2022,1,1,2,0
2022-01-02 14:13:06,27.42,2022,1,1,2,0
2022-01-02 14:18:06,27.51,2022,1,1,2,0
2022-01-02 14:23:06,27.6,2022,1,1,2,0
2022-01-02 14:28:06,27.580000000000002,2022,1,1,2,0
2022-01-02 14:33:06,27.66,2022,1,1,2,0
2022-01-02 14:38:06,27.78,2022,1,1,2,0
2022-01-02 14:43:06,27.89,2022,1,1,2,0
2022-01-02 14:48:06,28.0,2022,1,1,2,0
2022-01-02 14:53:06,28.07,2022,1,1,2,0
2022-01-02 14:58:06,28.17,2022,1,1,2,0
2022-01-02 15:03:06,28.21,2022,1,1,2,0
2022-01-02 15:08:06,28.19,2022,1,1,2,0
2022-01-02 15:13:06,28.2,2022,1,1,2,0
2022-01-02 15:18:06,28.26,2022,1,1,2,0
2022-01-02 15:23:06,28.310000000000002,2022,1,1,2,0
2022-01-02 15:28:06,28.35,2022,1,1,2,0
2022-01-02 15:33:06,28.43,2022,1,1,2,0
2022-01-02 15:38:06,28.560000000000002,2022,1,1,2,0
2022-01-02 15:43:06,28.71,2022,1,1,2,0
2022-01-02 15:48:06,28.89,2022,1,1,2,0
2022-01-02 15:53:06,29.01,2022,1,1,2,0
2022-01-02 15:58:06,29.11,2022,1,1,2,0
2022-01-02 16:03:06,29.23,2022,1,1,2,0
2022-01-02 16:08:06,29.42,2022,1,1,2,0
2022-01-02 16:13:06,29.59,2022,1,1,2,0
2022-01-02 16:18:06,29.78,2022,1,1,2,0
2022-01-02 16:23:06,29.96,2022,1,1,2,0
2022-01-02 16:28:06,30.11,2022,1,1,2,0
2022-01-02 16:33:06,30.27,2022,1,1,2,0
