ts,dado,Ano,Trimestre,Mês,Dia,Ordem
2022-01-01 03:20:47,67.36,2022,1,1,1,0
2022-01-01 03:25:47,67.36,2022,1,1,1,0
2022-01-01 03:30:47,67.39,2022,1,1,1,0
2022-01-01 03:35:47,67.4,2022,1,1,1,0
2022-01-01 03:40:47,67.39,2022,1,1,1,0
2022-01-01 03:45:47,67.4,2022,1,1,1,0
2022-01-01 03:50:47,67.43,2022,1,1,1,0
2022-01-01 03:55:47,67.44000000000001,2022,1,1,1,0
2022-01-01 04:00:47,67.44000000000001,2022,1,1,1,0
2022-01-01 04:05:47,67.46000000000001,2022,1,1,1,0
2022-01-01 04:10:47,67.46000000000001,2022,1,1,1,0
2022-01-01 04:15:47,67.49000000000001,2022,1,1,1,0
2022-01-01 04:20:47,67.49000000000001,2022,1,1,1,0
2022-01-01 04:25:47,67.51,2022,1,1,1,0
2022-01-01 04:30:48,67.51,2022,1,1,1,0
2022-01-01 04:35:47,67.52000000000001,2022,1,1,1,0
2022-01-01 04:40:47,67.53,2022,1,1,1,0
2022-01-01 04:45:47,67.55000000000001,2022,1,1,1,0
2022-01-01 04:50:47,67.55000000000001,2022,1,1,1,0
2022-01-01 04:55:47,67.53,2022,1,1,1,0
2022-01-01 05:00:47,67.54,2022,1,1,1,0
2022-01-01 05:05:48,67.54,2022,1,1,1,0
2022-01-01 05:10:48,67.57000000000001,2022,1,1,1,0
2022-01-01 05:15:47,67.55000000000001,2022,1,1,1,0
2022-01-01 05:20:48,67.55000000000001,2022,1,1,1,0
2022-01-01 05:25:47,67.57000000000001,2022,1,1,1,0
2022-01-01 05:30:48,67.57000000000001,2022,1,1,1,0
2022-01-01 05:35:48,67.54,2022,1,1,1,0
2022-01-01 05:40:48,67.55000000000001,2022,1,1,1,0
2022-01-01 05:45:48,67.57000000000001,2022,1,1,1,0
2022-01-01 05:50:48,67.56,2022,1,1,1,0
2022-01-01 05:55:48,67.57000000000001,2022,1,1,1,0
2022-01-01 06:00:48,67.58000000000001,2022,1,1,1,0
2022-01-01 06:05:48,67.58000000000001,2022,1,1,1,0
2022-01-01 06:10:48,67.58000000000001,2022,1,1,1,0
2022-01-01 06:15:47,67.60000000000001,2022,1,1,1,0
2022-01-01 06:20:48,67.59,2022,1,1,1,0
2022-01-01 06:25:48,67.61,2022,1,1,1,0
2022-01-01 06:30:48,67.61,2022,1,1,1,0
2022-01-01 06:35:48,67.63000000000001,2022,1,1,1,0
2022-01-01 06:40:47,67.63000000000001,2022,1,1,1,0
2022-01-01 06:45:47,67.62,2022,1,1,1,0
2022-01-01 06:50:48,67.64,2022,1,1,1,0
2022-01-01 06:55:48,67.64,2022,1,1,1,0
2022-01-01 07:00:48,67.66000000000001,2022,1,1,1,0
2022-01-01 07:05:48,67.66000000000001,2022,1,1,1,0
2022-01-01 07:10:48,67.67,2022,1,1,1,0
2022-01-01 07:15:48,67.68,2022,1,1,1,0
2022-01-01 07:20:48,67.67,2022,1,1,1,0
2022-01-01 07:25:48,67.68,2022,1,1,1,0
2022-01-01 07:30:48,67.68,2022,1,1,1,0
2022-01-01 07:35:48,67.69000000000001,2022,1,1,1,0
2022-01-01 07:40:48,67.68,2022,1,1,1,0
2022-01-01 07:45:48,67.69000000000001,2022,1,1,1,0
2022-01-01 07:50:48,67.67,2022,1,1,1,0
2022-01-01 07:55:48,67.68,2022,1,1,1,0
2022-01-01 08:00:48,67.67,2022,1,1,1,0
2022-01-01 08:05:48,67.66000000000001,2022,1,1,1,0
2022-01-01 08:10:48,67.66000000000001,2022,1,1,1,0
2022-01-01 08:15:48,67.64,2022,1,1,1,0
2022-01-01 08:20:48,67.63000000000001,2022,1,1,1,0
2022-01-01 08:25:48,67.61,2022,1,1,1,0
2022-01-01 08:30:48,67.60000000000001,2022,1,1,1,0
2022-01-01 08:35:48,67.60000000000001,2022,1,1,1,0
2022-01-01 08:40:48,67.61,2022,1,1,1,0
2022-01-01 08:45:48,67.59,2022,1,1,1,0
2022-01-01 08:50:48,67.58000000000001,2022,1,1,1,0
2022-01-01 08:55:48,67.55000000000001,2022,1,1,1,0
2022-01-01 09:00:48,67.55000000000001,2022,1,1,1,0
2022-01-01 09:05:48,67.55000000000001,2022,1,1,1,0
2022-01-01 09:10:48,67.53,2022,1,1,1,0
2022-01-01 09:15:48,67.56,2022,1,1,1,0
2022-01-01 09:20:48,67.53,2022,1,1,1,0
2022-01-01 09:25:48,67.52000000000001,2022,1,1,1,0
2022-01-01 09:30:48,67.53,2022,1,1,1,0
2022-01-01 09:35:48,67.5,2022,1,1,1,0
2022-01-01 09:40:48,67.49000000000001,2022,1,1,1,0
2022-01-01 09:45:48,67.5,2022,1,1,1,0
2022-01-01 09:50:48,67.49000000000001,2022,1,1,1,0
2022-01-01 09:55:48,67.46000000000001,2022,1,1,1,0
2022-01-01 10:00:48,67.48,2022,1,1,1,0
2022-01-01 10:05:48,67.45,2022,1,1,1,0
2022-01-01 10:10:48,67.47,2022,1,1,1,0
2022-01-01 10:15:48,67.44000000000001,2022,1,1,1,0
2022-01-01 10:20:48,67.45,2022,1,1,1,0
2022-01-01 10:25:48,67.45,2022,1,1,1,0
2022-01-01 10:30:48,67.43,2022,1,1,1,0
2022-01-01 10:35:48,67.43,2022,1,1,1,0
2022-01-01 10:40:48,67.42,2022,1,1,1,0
2022-01-01 10:45:48,67.39,2022,1,1,1,0
2022-01-01 10:50:48,67.4,2022,1,1,1,0
2022-01-01 10:55:48,67.35000000000001,2022,1,1,1,0
2022-01-01 11:00:48,67.34,2022,1,1,1,0
2022-01-01 11:05:49,67.30000000000001,2022,1,1,1,0
2022-01-01 11:10:49,67.28,2022,1,1,1,0
2022-01-01 11:15:49,67.26,2022,1,1,1,0
2022-01-01 11:20:49,67.21000000000001,2022,1,1,1,0
2022-01-01 11:25:49,67.17,2022,1,1,1,0
2022-01-01 11:30:49,67.13000000000001,2022,1,1,1,0
2022-01-01 11:35:49,67.08000000000001,2022,1,1,1,0
2022-01-01 11:40:49,67.03,2022,1,1,1,0
2022-01-01 11:45:49,66.98,2022,1,1,1,0
2022-01-01 11:50:49,66.92,2022,1,1,1,0
2022-01-01 11:55:49,66.87,2022,1,1,1,0
2022-01-01 12:00:49,66.81,2022,1,1,1,0
2022-01-01 12:05:49,66.76,2022,1,1,1,0
2022-01-01 12:10:49,66.71000000000001,2022,1,1,1,0
2022-01-01 12:15:49,66.65,2022,1,1,1,0
2022-01-01 12:20:49,66.57000000000001,2022,1,1,1,0
2022-01-01 12:25:49,66.52000000000001,2022,1,1,1,0
2022-01-01 12:30:49,66.44000000000001,2022,1,1,1,0
2022-01-01 12:35:49,66.38000000000001,2022,1,1,1,0
2022-01-01 12:40:49,66.29,2022,1,1,1,0
2022-01-01 12:45:49,66.22,2022,1,1,1,0
2022-01-01 12:50:49,66.17,2022,1,1,1,0
2022-01-01 12:55:49,66.09,2022,1,1,1,0
2022-01-01 13:00:49,66.04,2022,1,1,1,0
2022-01-01 13:05:49,65.97,2022,1,1,1,0
2022-01-01 13:10:49,65.87,2022,1,1,1,0
2022-01-01 13:15:49,65.81,2022,1,1,1,0
2022-01-01 13:20:49,65.72,2022,1,1,1,0
2022-01-01 13:25:49,65.62,2022,1,1,1,0
2022-01-01 13:30:49,65.52000000000001,2022,1,1,1,0
2022-01-01 13:35:49,65.42,2022,1,1,1,0
2022-01-01 13:40:49,65.31,2022,1,1,1,0
2022-01-01 13:45:49,65.19000000000001,2022,1,1,1,0
2022-01-01 13:50:49,65.08000000000001,2022,1,1,1,0
2022-01-01 13:55:49,64.97,2022,1,1,1,0
2022-01-01 14:00:49,64.85000000000001,2022,1,1,1,0
2022-01-01 14:05:49,64.75,2022,1,1,1,0
2022-01-01 14:10:49,64.65,2022,1,1,1,0
2022-01-01 14:15:49,64.5,2022,1,1,1,0
2022-01-01 14:20:49,64.39,2022,1,1,1,0
2022-01-01 14:25:49,64.27000000000001,2022,1,1,1,0
2022-01-01 14:30:49,64.14,2022,1,1,1,0
2022-01-01 14:35:49,64.01,2022,1,1,1,0
2022-01-01 14:40:49,63.88,2022,1,1,1,0
2022-01-01 14:45:49,63.74999999999999,2022,1,1,1,0
2022-01-01 14:50:49,63.60999999999999,2022,1,1,1,0
2022-01-01 14:55:49,63.46,2022,1,1,1,0
2022-01-01 15:00:49,63.309999999999995,2022,1,1,1,0
2022-01-01 15:05:50,63.190000000000005,2022,1,1,1,0
2022-01-01 15:10:50,63.07,2022,1,1,1,0
2022-01-01 15:15:50,62.949999999999996,2022,1,1,1,0
2022-01-01 15:20:50,62.82,2022,1,1,1,0
2022-01-01 15:25:50,62.71999999999999,2022,1,1,1,0
2022-01-01 15:30:50,62.589999999999996,2022,1,1,1,0
2022-01-01 15:35:50,62.49,2022,1,1,1,0
2022-01-01 15:40:50,62.38,2022,1,1,1,0
2022-01-01 15:45:50,62.26,2022,1,1,1,0
2022-01-01 15:50:50,62.1,2022,1,1,1,0
2022-01-01 15:55:50,62.01,2022,1,1,1,0
2022-01-01 16:00:50,61.87,2022,1,1,1,0
2022-01-01 16:05:50,61.71999999999999,2022,1,1,1,0
2022-01-01 16:10:50,61.589999999999996,2022,1,1,1,0
2022-01-01 16:15:50,61.4,2022,1,1,1,0
2022-01-01 16:20:50,61.27,2022,1,1,1,0
2022-01-01 16:25:50,61.13999999999999,2022,1,1,1,0
2022-01-01 16:30:50,61.02,2022,1,1,1,0
2022-01-01 16:35:50,60.85,2022,1,1,1,0
2022-01-01 16:40:50,60.74,2022,1,1,1,0
2022-01-01 16:45:50,60.6,2022,1,1,1,0
2022-01-01 16:50:50,60.440000000000005,2022,1,1,1,0
2022-01-01 16:55:50,60.300000000000004,2022,1,1,1,0
2022-01-01 17:00:50,60.13,2022,1,1,1,0
2022-01-01 17:05:50,60.02,2022,1,1,1,0
2022-01-01 17:10:50,59.839999999999996,2022,1,1,1,0
2022-01-01 17:15:50,59.73,2022,1,1,1,0
2022-01-01 17:20:50,59.6,2022,1,1,1,0
2022-01-01 17:25:50,59.49,2022,1,1,1,0
2022-01-01 17:30:50,59.35999999999999,2022,1,1,1,0
2022-01-01 17:35:50,59.21999999999999,2022,1,1,1,0
2022-01-01 17:40:50,59.12,2022,1,1,1,0
2022-01-01 17:45:50,58.96999999999999,2022,1,1,1,0
2022-01-01 17:50:50,58.87,2022,1,1,1,0
2022-01-01 17:55:50,58.74,2022,1,1,1,0
2022-01-01 18:00:50,58.60999999999999,2022,1,1,1,0
2022-01-01 18:05:50,58.51,2022,1,1,1,0
2022-01-01 18:10:50,58.410000000000004,2022,1,1,1,0
2022-01-01 18:15:50,58.279999999999994,2022,1,1,1,0
2022-01-01 18:20:50,58.18,2022,1,1,1,0
2022-01-01 18:25:50,58.089999999999996,2022,1,1,1,0
2022-01-01 18:30:50,58.029999999999994,2022,1,1,1,0
2022-01-01 18:35:50,57.940000000000005,2022,1,1,1,0
2022-01-01 18:40:50,57.88,2022,1,1,1,0
2022-01-01 18:45:50,57.809999999999995,2022,1,1,1,0
2022-01-01 18:50:50,57.73,2022,1,1,1,0
2022-01-01 18:55:50,57.660000000000004,2022,1,1,1,0
2022-01-01 19:00:50,57.580000000000005,2022,1,1,1,0
2022-01-01 19:05:50,57.529999999999994,2022,1,1,1,0
2022-01-01 19:10:51,57.46,2022,1,1,1,0
2022-01-01 19:15:50,57.410000000000004,2022,1,1,1,0
2022-01-01 19:20:50,57.35,2022,1,1,1,0
2022-01-01 19:25:50,57.309999999999995,2022,1,1,1,0
2022-01-01 19:30:50,57.26,2022,1,1,1,0
2022-01-01 19:35:50,57.24,2022,1,1,1,0
2022-01-01 19:40:50,57.22,2022,1,1,1,0
2022-01-01 19:45:50,57.25,2022,1,1,1,0
2022-01-01 19:50:50,57.29,2022,1,1,1,0
2022-01-01 19:55:50,57.33,2022,1,1,1,0
2022-01-01 20:00:50,57.39,2022,1,1,1,0
2022-01-01 20:05:50,57.440000000000005,2022,1,1,1,0
2022-01-01 20:10:50,57.49999999999999,2022,1,1,1,0
2022-01-01 20:15:50,57.54,2022,1,1,1,0
2022-01-01 20:20:50,57.6,2022,1,1,1,0
2022-01-01 20:25:50,57.6,2022,1,1,1,0
2022-01-01 20:30:50,57.65,2022,1,1,1,0
2022-01-01 20:35:50,57.68,2022,1,1,1,0
2022-01-01 20:40:50,57.71,2022,1,1,1,0
2022-01-01 20:45:50,57.74999999999999,2022,1,1,1,0
2022-01-01 20:50:50,57.800000000000004,2022,1,1,1,0
2022-01-01 20:55:50,57.839999999999996,2022,1,1,1,0
2022-01-01 21:00:50,57.9,2022,1,1,1,0
2022-01-01 21:05:50,57.96,2022,1,1,1,0
2022-01-01 21:10:51,57.98,2022,1,1,1,0
2022-01-01 21:15:50,58.02,2022,1,1,1,0
2022-01-01 21:20:51,58.07,2022,1,1,1,0
2022-01-01 21:25:51,58.12,2022,1,1,1,0
2022-01-01 21:30:51,58.12,2022,1,1,1,0
2022-01-01 21:35:50,58.18,2022,1,1,1,0
2022-01-01 21:40:51,58.23,2022,1,1,1,0
2022-01-01 21:45:51,58.279999999999994,2022,1,1,1,0
2022-01-01 21:50:51,58.309999999999995,2022,1,1,1,0
2022-01-01 21:55:51,58.339999999999996,2022,1,1,1,0
2022-01-01 22:00:51,58.410000000000004,2022,1,1,1,0
2022-01-01 22:05:50,58.48,2022,1,1,1,0
2022-01-01 22:10:51,58.54,2022,1,1,1,0
2022-01-01 22:15:50,58.589999999999996,2022,1,1,1,0
2022-01-01 22:20:51,58.63999999999999,2022,1,1,1,0
2022-01-01 22:25:51,58.71999999999999,2022,1,1,1,0
2022-01-01 22:30:51,58.800000000000004,2022,1,1,1,0
2022-01-01 22:35:51,58.87,2022,1,1,1,0
2022-01-01 22:40:51,58.949999999999996,2022,1,1,1,0
2022-01-01 22:45:51,59.02,2022,1,1,1,0
2022-01-01 22:50:51,59.12,2022,1,1,1,0
2022-01-01 22:55:51,59.190000000000005,2022,1,1,1,0
2022-01-01 23:00:51,59.279999999999994,2022,1,1,1,0
2022-01-01 23:05:51,59.38999999999999,2022,1,1,1,0
2022-01-01 23:10:51,59.48,2022,1,1,1,0
2022-01-01 23:15:51,59.62,2022,1,1,1,0
2022-01-01 23:20:51,59.73,2022,1,1,1,0
2022-01-01 23:25:51,59.830000000000005,2022,1,1,1,0
2022-01-01 23:30:51,59.940000000000005,2022,1,1,1,0
2022-01-01 23:35:51,60.02,2022,1,1,1,0
2022-01-01 23:40:51,60.10999999999999,2022,1,1,1,0
2022-01-01 23:45:51,60.21999999999999,2022,1,1,1,0
2022-01-01 23:50:51,60.309999999999995,2022,1,1,1,0
2022-01-01 23:55:51,60.4,2022,1,1,1,0
2022-01-02 00:00:51,60.49999999999999,2022,1,1,2,0
2022-01-02 00:05:51,60.559999999999995,2022,1,1,2,0
2022-01-02 00:10:51,60.699999999999996,2022,1,1,2,0
2022-01-02 00:15:51,60.779999999999994,2022,1,1,2,0
2022-01-02 00:20:51,60.87,2022,1,1,2,0
2022-01-02 00:25:51,60.96,2022,1,1,2,0
2022-01-02 00:30:51,61.080000000000005,2022,1,1,2,0
2022-01-02 00:35:51,61.160000000000004,2022,1,1,2,0
2022-01-02 00:40:51,61.24,2022,1,1,2,0
2022-01-02 00:45:51,61.330000000000005,2022,1,1,2,0
2022-01-02 00:50:51,61.43,2022,1,1,2,0
2022-01-02 00:55:51,61.49999999999999,2022,1,1,2,0
2022-01-02 01:00:51,61.580000000000005,2022,1,1,2,0
2022-01-02 01:05:51,61.690000000000005,2022,1,1,2,0
2022-01-02 01:10:51,61.779999999999994,2022,1,1,2,0
2022-01-02 01:15:51,61.88,2022,1,1,2,0
2022-01-02 01:20:51,61.949999999999996,2022,1,1,2,0
2022-01-02 01:25:51,62.04,2022,1,1,2,0
2022-01-02 01:30:51,62.10999999999999,2022,1,1,2,0
2022-01-02 01:35:51,62.169999999999995,2022,1,1,2,0
2022-01-02 01:40:51,62.279999999999994,2022,1,1,2,0
2022-01-02 01:45:51,62.339999999999996,2022,1,1,2,0
2022-01-02 01:50:51,62.440000000000005,2022,1,1,2,0
2022-01-02 01:55:51,62.529999999999994,2022,1,1,2,0
2022-01-02 02:00:51,62.580000000000005,2022,1,1,2,0
2022-01-02 02:05:51,62.660000000000004,2022,1,1,2,0
2022-01-02 02:10:51,62.71,2022,1,1,2,0
2022-01-02 02:15:51,62.809999999999995,2022,1,1,2,0
2022-01-02 02:20:51,62.88,2022,1,1,2,0
2022-01-02 02:25:51,62.949999999999996,2022,1,1,2,0
2022-01-02 02:30:51,63.01,2022,1,1,2,0
2022-01-02 02:35:51,63.080000000000005,2022,1,1,2,0
2022-01-02 02:40:51,63.13999999999999,2022,1,1,2,0
2022-01-02 02:45:51,63.23,2022,1,1,2,0
2022-01-02 02:50:51,63.279999999999994,2022,1,1,2,0
2022-01-02 02:55:51,63.330000000000005,2022,1,1,2,0
2022-01-02 03:00:51,63.43,2022,1,1,2,0
2022-01-02 03:05:52,63.46,2022,1,1,2,0
2022-01-02 03:10:52,63.529999999999994,2022,1,1,2,0
2022-01-02 03:15:52,63.62,2022,1,1,2,0
2022-01-02 03:20:52,63.68,2022,1,1,2,0
2022-01-02 03:25:52,63.74999999999999,2022,1,1,2,0
2022-01-02 03:30:52,63.79,2022,1,1,2,0
2022-01-02 03:35:52,63.87,2022,1,1,2,0
2022-01-02 03:40:52,63.910000000000004,2022,1,1,2,0
2022-01-02 03:45:52,63.98,2022,1,1,2,0
2022-01-02 03:50:52,64.05000000000001,2022,1,1,2,0
2022-01-02 03:55:52,64.11,2022,1,1,2,0
2022-01-02 04:00:52,64.13000000000001,2022,1,1,2,0
2022-01-02 04:05:52,64.22,2022,1,1,2,0
2022-01-02 04:10:52,64.26,2022,1,1,2,0
2022-01-02 04:15:52,64.31,2022,1,1,2,0
2022-01-02 04:20:52,64.34,2022,1,1,2,0
2022-01-02 04:25:52,64.41000000000001,2022,1,1,2,0
2022-01-02 04:30:52,64.43,2022,1,1,2,0
2022-01-02 04:35:52,64.46000000000001,2022,1,1,2,0
2022-01-02 04:40:52,64.5,2022,1,1,2,0
2022-01-02 04:45:52,64.52000000000001,2022,1,1,2,0
2022-01-02 04:50:52,64.56,2022,1,1,2,0
2022-01-02 04:55:52,64.60000000000001,2022,1,1,2,0
2022-01-02 05:00:52,64.59,2022,1,1,2,0
2022-01-02 05:05:52,64.65,2022,1,1,2,0
2022-01-02 05:10:52,64.67,2022,1,1,2,0
2022-01-02 05:15:52,64.7,2022,1,1,2,0
2022-01-02 05:20:52,64.73,2022,1,1,2,0
2022-01-02 05:25:52,64.74000000000001,2022,1,1,2,0
2022-01-02 05:30:52,64.78,2022,1,1,2,0
2022-01-02 05:35:52,64.79,2022,1,1,2,0
2022-01-02 05:40:52,64.84,2022,1,1,2,0
2022-01-02 05:45:52,64.87,2022,1,1,2,0
2022-01-02 05:50:52,64.89,2022,1,1,2,0
2022-01-02 05:55:52,64.91000000000001,2022,1,1,2,0
2022-01-02 06:00:52,64.94000000000001,2022,1,1,2,0
2022-01-02 06:05:52,64.97,2022,1,1,2,0
2022-01-02 06:10:52,64.99000000000001,2022,1,1,2,0
2022-01-02 06:15:52,65.03,2022,1,1,2,0
2022-01-02 06:20:52,65.06,2022,1,1,2,0
2022-01-02 06:25:52,65.10000000000001,2022,1,1,2,0
2022-01-02 06:30:52,65.13000000000001,2022,1,1,2,0
2022-01-02 06:35:52,65.16000000000001,2022,1,1,2,0
2022-01-02 06:40:52,65.21000000000001,2022,1,1,2,0
2022-01-02 06:45:52,65.22,2022,1,1,2,0
2022-01-02 06:50:52,65.26,2022,1,1,2,0
2022-01-02 06:55:52,65.29,2022,1,1,2,0
2022-01-02 07:00:52,65.34,2022,1,1,2,0
2022-01-02 07:05:53,65.39,2022,1,1,2,0
2022-01-02 07:10:53,65.42,2022,1,1,2,0
2022-01-02 07:15:53,65.46000000000001,2022,1,1,2,0
2022-01-02 07:20:53,65.5,2022,1,1,2,0
2022-01-02 07:25:53,65.52000000000001,2022,1,1,2,0
2022-01-02 07:30:53,65.52000000000001,2022,1,1,2,0
2022-01-02 07:35:53,65.58000000000001,2022,1,1,2,0
2022-01-02 07:40:53,65.59,2022,1,1,2,0
2022-01-02 07:45:53,65.65,2022,1,1,2,0
2022-01-02 07:50:53,65.66000000000001,2022,1,1,2,0
2022-01-02 07:55:53,65.67,2022,1,1,2,0
2022-01-02 08:00:53,65.69000000000001,2022,1,1,2,0
2022-01-02 08:05:53,65.71000000000001,2022,1,1,2,0
2022-01-02 08:10:53,65.71000000000001,2022,1,1,2,0
2022-01-02 08:15:53,65.73,2022,1,1,2,0
2022-01-02 08:20:53,65.76,2022,1,1,2,0
2022-01-02 08:25:53,65.77000000000001,2022,1,1,2,0
2022-01-02 08:30:53,65.80000000000001,2022,1,1,2,0
2022-01-02 08:35:53,65.81,2022,1,1,2,0
2022-01-02 08:40:53,65.83000000000001,2022,1,1,2,0
2022-01-02 08:45:53,65.87,2022,1,1,2,0
2022-01-02 08:50:53,65.85000000000001,2022,1,1,2,0
2022-01-02 08:55:53,65.86,2022,1,1,2,0
2022-01-02 09:00:53,65.9,2022,1,1,2,0
2022-01-02 09:05:53,65.92,2022,1,1,2,0
2022-01-02 09:10:53,65.92,2022,1,1,2,0
2022-01-02 09:15:53,65.97,2022,1,1,2,0
2022-01-02 09:20:53,65.97,2022,1,1,2,0
2022-01-02 09:25:53,65.98,2022,1,1,2,0
2022-01-02 09:30:53,66.03,2022,1,1,2,0
2022-01-02 09:35:53,66.03,2022,1,1,2,0
2022-01-02 09:40:53,66.09,2022,1,1,2,0
2022-01-02 09:45:53,66.07000000000001,2022,1,1,2,0
2022-01-02 09:50:53,66.08000000000001,2022,1,1,2,0
2022-01-02 09:55:53,66.11,2022,1,1,2,0
2022-01-02 10:00:53,66.11,2022,1,1,2,0
2022-01-02 10:05:53,66.14,2022,1,1,2,0
2022-01-02 10:10:53,66.13000000000001,2022,1,1,2,0
2022-01-02 10:15:53,66.15,2022,1,1,2,0
2022-01-02 10:20:53,66.15,2022,1,1,2,0
2022-01-02 10:25:53,66.15,2022,1,1,2,0
2022-01-02 10:30:53,66.17,2022,1,1,2,0
2022-01-02 10:35:53,66.16000000000001,2022,1,1,2,0
2022-01-02 10:40:53,66.14,2022,1,1,2,0
2022-01-02 10:45:53,66.16000000000001,2022,1,1,2,0
2022-01-02 10:50:53,66.13000000000001,2022,1,1,2,0
2022-01-02 10:55:53,66.14,2022,1,1,2,0
2022-01-02 11:00:53,66.09,2022,1,1,2,0
2022-01-02 11:05:53,66.08000000000001,2022,1,1,2,0
2022-01-02 11:10:53,66.05000000000001,2022,1,1,2,0
2022-01-02 11:15:53,66.01,2022,1,1,2,0
2022-01-02 11:20:53,65.98,2022,1,1,2,0
2022-01-02 11:25:53,65.93,2022,1,1,2,0
2022-01-02 11:30:53,65.92,2022,1,1,2,0
2022-01-02 11:35:53,65.84,2022,1,1,2,0
2022-01-02 11:40:53,65.80000000000001,2022,1,1,2,0
2022-01-02 11:45:53,65.75,2022,1,1,2,0
2022-01-02 11:50:53,65.67,2022,1,1,2,0
2022-01-02 11:55:53,65.62,2022,1,1,2,0
2022-01-02 12:00:53,65.56,2022,1,1,2,0
2022-01-02 12:05:53,65.46000000000001,2022,1,1,2,0
2022-01-02 12:10:53,65.36,2022,1,1,2,0
2022-01-02 12:15:53,65.30000000000001,2022,1,1,2,0
2022-01-02 12:20:53,65.2,2022,1,1,2,0
2022-01-02 12:25:53,65.07000000000001,2022,1,1,2,0
2022-01-02 12:30:53,65.01,2022,1,1,2,0
2022-01-02 12:35:53,64.88000000000001,2022,1,1,2,0
2022-01-02 12:40:53,64.76,2022,1,1,2,0
2022-01-02 12:45:54,64.63000000000001,2022,1,1,2,0
2022-01-02 12:50:53,64.49000000000001,2022,1,1,2,0
2022-01-02 12:55:53,64.4,2022,1,1,2,0
2022-01-02 13:00:53,64.27000000000001,2022,1,1,2,0
2022-01-02 13:05:53,64.12,2022,1,1,2,0
2022-01-02 13:10:53,63.98,2022,1,1,2,0
2022-01-02 13:15:53,63.82,2022,1,1,2,0
2022-01-02 13:20:54,63.71,2022,1,1,2,0
2022-01-02 13:25:54,63.57,2022,1,1,2,0
2022-01-02 13:30:54,63.4,2022,1,1,2,0
2022-01-02 13:35:54,63.24,2022,1,1,2,0
2022-01-02 13:40:54,63.07,2022,1,1,2,0
2022-01-02 13:45:53,62.949999999999996,2022,1,1,2,0
2022-01-02 13:50:53,62.77,2022,1,1,2,0
2022-01-02 13:55:53,62.589999999999996,2022,1,1,2,0
2022-01-02 14:00:54,62.43,2022,1,1,2,0
2022-01-02 14:05:54,62.24999999999999,2022,1,1,2,0
2022-01-02 14:10:54,62.07,2022,1,1,2,0
2022-01-02 14:15:53,61.940000000000005,2022,1,1,2,0
2022-01-02 14:20:54,61.779999999999994,2022,1,1,2,0
2022-01-02 14:25:53,61.63,2022,1,1,2,0
2022-01-02 14:30:54,61.46,2022,1,1,2,0
2022-01-02 14:35:54,61.27,2022,1,1,2,0
2022-01-02 14:40:54,61.059999999999995,2022,1,1,2,0
2022-01-02 14:45:54,60.910000000000004,2022,1,1,2,0
2022-01-02 14:50:54,60.76,2022,1,1,2,0
2022-01-02 14:55:54,60.6,2022,1,1,2,0
